,MK,MKH,Kb,Ka,cont
ENSG00000238323,0,0,0,0,0
ENSG00000238320,0,0,0,0,0
ENSG00000263774,0,0,0,0,0
ENSG00000257902,0,0,0,0,0
ENSG00000280546,0,0,0,0,0
ENSG00000225962,0,0,0,0,0
ENSG00000278142,0,0,0,0,0
ENSG00000278148,0,0,0,0,0
ENSG00000280723,0,0,0,0,0
ENSG00000242631,1,0,0,0,0
ENSG00000266859,0,1,0,1,0
ENSG00000266857,0,0,0,0,0
ENSG00000266856,0,0,0,0,0
ENSG00000273781,4,0,1,8,2
ENSG00000276453,0,0,0,0,0
ENSG00000276456,0,0,0,0,0
ENSG00000278435,0,0,5,1,0
ENSG00000281083,0,0,0,0,0
ENSG00000281253,0,0,0,0,0
ENSG00000223036,0,0,0,0,0
ENSG00000221555,5,2,0,4,1
ENSG00000281085,0,0,0,0,0
ENSG00000274014,0,0,0,0,0
ENSG00000232784,0,0,0,0,0
ENSG00000276335,0,0,0,0,0
ENSG00000276331,0,0,0,0,0
ENSG00000276330,0,0,3,2,1
ENSG00000221041,0,0,0,0,0
ENSG00000221048,1,0,0,0,0
ENSG00000263577,2,1,1,1,1
ENSG00000263576,0,0,0,0,0
ENSG00000263570,0,0,0,0,0
ENSG00000263578,0,0,0,0,0
ENSG00000275957,0,0,0,0,0
ENSG00000264928,0,0,0,0,0
ENSG00000264921,0,0,0,0,0
ENSG00000238844,3,0,0,4,1
ENSG00000276732,0,0,0,0,0
ENSG00000277593,0,0,0,2,1
ENSG00000276736,0,0,0,0,0
ENSG00000265054,0,0,0,0,1
ENSG00000280413,22,10,26,29,23
ENSG00000274715,0,0,0,0,0
ENSG00000266277,0,0,0,0,0
ENSG00000266275,0,0,0,0,0
ENSG00000266272,0,0,0,0,0
ENSG00000266271,0,0,0,0,0
ENSG00000281452,0,0,0,0,0
ENSG00000281457,0,0,0,0,0
ENSG00000281458,0,0,0,0,0
ENSG00000278141,0,0,0,0,0
ENSG00000281520,0,0,0,0,0
ENSG00000278262,0,0,0,0,0
ENSG00000278260,0,0,0,0,0
ENSG00000278269,0,0,0,0,0
ENSG00000252131,2,0,0,0,2
ENSG00000277204,0,0,0,0,0
ENSG00000277207,0,0,0,0,0
ENSG00000266656,0,0,0,0,0
ENSG00000237907,0,0,0,0,0
ENSG00000277497,0,0,0,0,0
ENSG00000276555,0,0,0,0,0
ENSG00000276554,0,0,0,0,0
ENSG00000276553,0,0,0,0,0
ENSG00000222226,0,0,0,0,0
ENSG00000281034,0,0,0,0,0
ENSG00000265898,1,0,0,0,0
ENSG00000265899,0,0,0,0,0
ENSG00000265895,0,0,0,0,0
ENSG00000233373,0,0,0,0,0
ENSG00000258946,1,3,0,5,3
ENSG00000274795,0,0,0,0,0
ENSG00000274793,0,0,0,0,0
ENSG00000264873,0,0,0,0,0
ENSG00000264206,0,0,0,0,0
ENSG00000274125,0,0,0,0,0
ENSG00000264718,0,0,0,0,0
ENSG00000263064,6,1,1,1,0
ENSG00000263948,0,0,0,0,0
ENSG00000275425,0,0,0,0,0
ENSG00000275941,0,0,0,0,0
ENSG00000275943,1,1,1,9,6
ENSG00000266220,0,0,0,0,0
ENSG00000265049,0,1,0,0,0
ENSG00000281390,0,0,0,0,0
ENSG00000265047,0,0,0,0,0
ENSG00000226202,0,0,0,0,0
ENSG00000266669,0,0,0,0,0
ENSG00000222961,0,0,0,0,0
ENSG00000278203,0,0,0,0,1
ENSG00000274085,0,0,0,0,0
ENSG00000260936,19,32,40,48,72
ENSG00000264713,0,0,0,0,0
ENSG00000278436,0,0,0,0,0
ENSG00000239275,0,0,0,0,0
ENSG00000280819,0,0,0,0,0
ENSG00000280818,0,0,0,0,0
ENSG00000280600,0,0,0,0,0
ENSG00000280608,3,1,2,3,0
ENSG00000279027,0,0,0,0,0
ENSG00000207558,0,0,0,0,0
ENSG00000207556,0,0,0,0,0
ENSG00000278652,0,0,0,0,0
ENSG00000274990,0,0,0,0,0
ENSG00000278209,0,0,0,0,0
ENSG00000276969,0,0,0,0,0
ENSG00000276962,0,0,0,0,1
ENSG00000273307,0,2,0,0,10
ENSG00000273303,0,0,0,0,0
ENSG00000280999,0,8,1,0,2
ENSG00000264925,0,0,0,0,0
ENSG00000265655,0,0,0,0,0
ENSG00000273879,0,0,0,0,0
ENSG00000264927,0,0,0,0,0
ENSG00000277962,0,0,0,0,1
ENSG00000275093,0,0,0,0,0
ENSG00000275096,0,0,0,0,0
ENSG00000275098,0,2,1,0,0
ENSG00000275324,0,0,0,0,0
ENSG00000236309,0,0,0,0,0
ENSG00000274057,3,0,1,4,4
ENSG00000276943,0,0,0,0,0
ENSG00000273895,0,0,0,0,0
ENSG00000228012,0,0,0,0,0
ENSG00000239664,0,0,0,2,0
ENSG00000221131,0,0,0,0,0
ENSG00000221573,0,0,0,0,0
ENSG00000221683,0,0,0,0,0
ENSG00000221686,0,0,0,0,0
ENSG00000280673,0,0,0,0,0
ENSG00000280676,5,2,0,0,1
ENSG00000264679,0,0,0,1,0
ENSG00000265012,0,0,0,0,0
ENSG00000265017,0,0,1,0,0
ENSG00000264144,0,0,0,0,0
ENSG00000264142,0,0,0,0,1
ENSG00000216047,0,0,0,0,0
ENSG00000216045,0,0,0,0,0
ENSG00000216042,0,0,0,0,0
ENSG00000252648,0,0,0,0,0
ENSG00000255069,0,0,0,0,0
ENSG00000249428,1,0,0,1,0
ENSG00000278460,0,0,0,0,0
ENSG00000278753,0,0,0,0,0
ENSG00000278751,0,0,0,0,0
ENSG00000278059,0,0,0,0,0
ENSG00000221016,0,0,0,0,0
ENSG00000265632,0,0,0,0,0
ENSG00000265636,0,0,1,1,1
ENSG00000265637,0,0,0,0,0
ENSG00000265638,9,13,17,13,11
ENSG00000274464,0,0,0,0,0
ENSG00000274463,0,0,0,0,0
ENSG00000274462,0,0,0,0,0
ENSG00000264308,0,0,0,0,0
ENSG00000222602,0,0,0,0,0
ENSG00000277293,0,0,0,0,0
ENSG00000258879,0,0,0,0,0
ENSG00000211482,2,5,3,3,1
ENSG00000211483,0,0,0,0,0
ENSG00000277294,0,0,0,0,0
ENSG00000281728,0,0,0,0,0
ENSG00000281726,0,0,0,0,0
ENSG00000281727,0,1,1,1,1
ENSG00000221720,0,0,0,0,1
ENSG00000221721,0,0,0,0,0
ENSG00000221723,0,0,0,0,0
ENSG00000221724,0,0,0,0,0
ENSG00000221726,0,0,0,0,0
ENSG00000277394,0,1,0,0,0
ENSG00000280925,0,0,0,0,0
ENSG00000280921,0,0,0,0,0
ENSG00000208038,0,0,0,0,0
ENSG00000208035,0,0,0,0,0
ENSG00000208034,0,0,0,0,0
ENSG00000281373,0,1,0,1,1
ENSG00000276889,1,0,1,1,0
ENSG00000267094,0,0,0,0,0
ENSG00000265812,0,0,0,0,0
ENSG00000274246,0,0,0,0,0
ENSG00000274241,0,0,0,0,0
ENSG00000172774,0,0,0,0,0
ENSG00000276078,0,0,0,0,0
ENSG00000276079,0,0,0,0,0
ENSG00000264022,0,0,0,0,0
ENSG00000264799,0,0,0,0,0
ENSG00000275677,0,0,0,0,0
ENSG00000264965,0,0,0,0,0
ENSG00000265774,0,0,0,0,0
ENSG00000265771,0,0,0,0,0
ENSG00000258486,0,0,0,0,0
ENSG00000264807,0,0,0,0,0
ENSG00000264804,0,0,0,0,0
ENSG00000222066,0,0,0,0,0
ENSG00000221258,0,0,1,0,0
ENSG00000221250,0,0,0,0,0
ENSG00000221254,0,0,0,0,0
ENSG00000280919,3,2,1,0,1
ENSG00000275039,0,0,0,0,0
ENSG00000281088,0,0,0,0,0
ENSG00000212037,0,0,0,0,0
ENSG00000212034,0,0,0,0,0
ENSG00000212032,0,0,0,0,0
ENSG00000212030,3,0,0,4,1
ENSG00000212031,0,0,0,0,0
ENSG00000281554,0,0,0,0,1
ENSG00000221118,0,0,0,1,0
ENSG00000221113,0,0,0,0,0
ENSG00000221111,0,0,0,0,0
ENSG00000277685,0,0,0,0,0
ENSG00000277682,0,0,0,0,0
ENSG00000207865,0,3,1,2,3
ENSG00000277537,0,0,0,0,0
ENSG00000275010,0,0,0,0,0
ENSG00000221751,0,0,0,0,0
ENSG00000262912,0,0,0,0,0
ENSG00000170803,0,0,0,0,0
ENSG00000275820,0,0,0,0,0
ENSG00000206856,0,0,0,0,0
ENSG00000263481,0,0,0,0,0
ENSG00000263886,0,0,0,0,0
ENSG00000265250,0,0,0,0,0
ENSG00000222805,0,0,0,0,0
ENSG00000265856,1,0,1,1,1
ENSG00000222117,0,0,0,0,0
ENSG00000276827,0,0,0,0,0
ENSG00000228214,12,11,5,4,0
ENSG00000278315,0,0,0,0,0
ENSG00000280523,0,0,0,0,0
ENSG00000280522,0,0,1,0,0
ENSG00000280527,14,16,18,7,21
ENSG00000184881,0,0,0,0,0
ENSG00000211577,0,0,0,0,0
ENSG00000211573,0,0,0,0,0
ENSG00000211571,3,4,4,4,2
ENSG00000276624,0,0,0,0,0
ENSG00000276629,7,3,1,16,10
ENSG00000265199,0,0,0,0,0
ENSG00000266060,0,0,0,0,0
ENSG00000207986,0,0,0,0,0
ENSG00000252997,0,0,0,0,0
ENSG00000281419,0,0,0,0,0
ENSG00000281415,0,0,0,0,0
ENSG00000277990,0,0,0,0,0
ENSG00000277992,0,0,0,0,0
ENSG00000277993,0,0,0,0,0
ENSG00000281412,0,0,0,0,0
ENSG00000251696,0,0,0,0,0
ENSG00000275844,0,0,0,0,0
ENSG00000277333,0,0,0,0,0
ENSG00000274974,1,1,0,0,0
ENSG00000277432,0,0,0,0,0
ENSG00000251962,1,1,0,1,4
ENSG00000251966,0,0,0,0,0
ENSG00000275831,0,1,1,0,2
ENSG00000275200,0,0,0,0,0
ENSG00000275204,0,0,0,0,0
ENSG00000222683,0,0,0,0,0
ENSG00000223082,0,0,0,0,0
ENSG00000274153,0,0,0,0,0
ENSG00000274155,0,0,7,0,0
ENSG00000275847,0,0,0,0,0
ENSG00000252439,0,0,0,0,0
ENSG00000252430,0,0,0,0,0
ENSG00000264401,0,0,0,0,0
ENSG00000275783,0,2,0,0,0
ENSG00000263835,0,5,2,4,0
ENSG00000215983,0,0,0,0,0
ENSG00000215984,0,0,0,0,1
ENSG00000238672,0,0,0,0,0
ENSG00000278671,0,0,0,0,0
ENSG00000221330,0,0,0,0,0
ENSG00000216168,0,2,0,0,2
ENSG00000216169,1,0,0,1,0
ENSG00000216162,0,0,0,0,0
ENSG00000277787,0,0,0,0,0
ENSG00000277780,0,0,0,0,0
ENSG00000276783,0,0,0,0,0
ENSG00000277819,0,0,0,6,3
ENSG00000277811,0,0,0,0,0
ENSG00000266595,0,0,0,0,0
ENSG00000274543,0,0,0,0,0
ENSG00000274548,0,0,0,0,0
ENSG00000281119,0,0,0,0,0
ENSG00000280772,0,0,0,0,0
ENSG00000274250,0,0,0,0,0
ENSG00000276010,0,0,0,0,0
ENSG00000273019,8,0,0,1,0
ENSG00000188069,0,0,0,0,0
ENSG00000221566,0,0,0,0,0
ENSG00000264884,0,0,0,0,0
ENSG00000264888,0,0,0,0,1
ENSG00000273902,0,0,0,0,0
ENSG00000264267,0,0,0,0,0
ENSG00000275439,1,1,0,0,0
ENSG00000222526,0,0,0,0,0
ENSG00000275435,0,0,0,0,0
ENSG00000221695,0,0,0,0,0
ENSG00000266294,0,0,1,0,0
ENSG00000266136,0,0,0,0,0
ENSG00000266130,0,0,0,0,0
ENSG00000221696,0,1,0,0,0
ENSG00000266083,0,0,0,1,0
ENSG00000281001,1,1,0,0,0
ENSG00000280595,0,0,0,0,0
ENSG00000281007,0,0,0,0,0
ENSG00000281006,0,0,0,0,0
ENSG00000277244,0,0,0,0,0
ENSG00000168787,0,0,0,0,0
ENSG00000263640,0,0,0,0,0
ENSG00000280845,0,0,0,0,0
ENSG00000280842,1,1,1,0,0
ENSG00000280843,0,0,0,0,0
ENSG00000221192,0,0,0,0,0
ENSG00000221199,0,0,0,0,0
ENSG00000251731,0,0,0,0,0
ENSG00000251738,1,0,0,0,1
ENSG00000221073,0,0,0,0,0
ENSG00000281826,0,0,0,0,3
ENSG00000281823,0,0,0,0,0
ENSG00000281164,0,0,0,0,0
ENSG00000274218,0,0,0,0,0
ENSG00000279922,0,0,0,0,0
ENSG00000280801,0,0,0,0,0
ENSG00000278005,0,0,0,0,0
ENSG00000272213,0,0,0,0,0
ENSG00000274325,0,0,0,0,0
ENSG00000274329,0,1,0,0,0
ENSG00000207584,0,0,0,0,0
ENSG00000281892,1,2,2,7,2
ENSG00000278352,0,0,0,0,0
ENSG00000207636,0,0,0,0,0
ENSG00000273671,0,0,0,0,0
ENSG00000275530,1,0,1,0,3
ENSG00000275533,0,0,0,0,0
ENSG00000275534,0,0,0,0,0
ENSG00000275535,0,0,0,0,0
ENSG00000275537,0,0,0,0,0
ENSG00000231816,0,1,0,1,2
ENSG00000265129,0,0,0,0,0
ENSG00000274668,0,0,0,0,0
ENSG00000281115,11,6,9,10,6
ENSG00000263401,0,0,0,0,0
ENSG00000263404,0,0,0,0,0
ENSG00000263775,0,0,0,0,0
ENSG00000221356,0,0,0,0,0
ENSG00000221352,0,0,0,0,0
ENSG00000221359,1,1,1,1,0
ENSG00000221358,0,0,0,0,0
ENSG00000278578,0,0,0,0,0
ENSG00000253037,0,0,0,1,0
ENSG00000266542,0,2,4,1,3
ENSG00000222262,0,0,0,0,0
ENSG00000267896,49,64,48,94,66
ENSG00000265947,0,0,0,0,0
ENSG00000222196,0,0,0,0,0
ENSG00000222197,0,0,0,0,0
ENSG00000223249,1,1,0,1,0
ENSG00000223244,0,0,0,0,0
ENSG00000223243,0,0,0,0,0
ENSG00000239138,0,0,0,0,0
ENSG00000238773,0,0,0,0,0
ENSG00000281011,0,0,0,0,0
ENSG00000280508,0,0,0,0,0
ENSG00000275627,0,0,0,0,0
ENSG00000266309,0,0,0,0,0
ENSG00000276666,0,0,0,0,0
ENSG00000221659,0,0,0,0,0
ENSG00000221654,0,0,0,0,0
ENSG00000221655,0,0,0,0,0
ENSG00000221657,0,0,0,0,0
ENSG00000281673,0,0,0,0,0
ENSG00000281522,0,0,0,0,0
ENSG00000253069,0,0,0,0,0
ENSG00000278179,0,0,0,0,0
ENSG00000275998,0,0,0,0,0
ENSG00000281751,0,0,0,0,0
ENSG00000280526,0,0,0,0,0
ENSG00000274288,0,0,0,0,0
ENSG00000266851,0,0,0,0,0
ENSG00000216055,0,0,0,0,0
ENSG00000223009,0,0,0,0,0
ENSG00000274757,0,0,0,0,0
ENSG00000279468,0,5,1,5,4
ENSG00000264489,0,0,0,0,0
ENSG00000275707,0,0,0,0,0
ENSG00000275706,0,0,0,0,0
ENSG00000275704,0,2,0,0,1
ENSG00000275701,0,0,0,0,0
ENSG00000280736,0,0,0,0,0
ENSG00000277102,0,0,0,0,0
ENSG00000221094,0,2,0,2,0
ENSG00000263214,21,8,13,22,23
ENSG00000264972,0,0,0,0,0
ENSG00000267447,4,0,1,1,0
ENSG00000264244,0,0,0,0,0
ENSG00000273861,0,0,0,0,0
ENSG00000273862,0,0,0,0,0
ENSG00000279556,0,0,0,0,0
ENSG00000251989,5,4,2,5,4
ENSG00000278353,0,0,0,1,1
ENSG00000279188,3,8,1,23,7
ENSG00000264753,0,0,0,0,0
ENSG00000281572,0,0,0,0,0
ENSG00000281799,0,0,0,0,0
ENSG00000281796,10,22,19,20,18
ENSG00000281795,0,0,0,0,0
ENSG00000281793,0,0,0,0,0
ENSG00000281792,0,0,0,0,0
ENSG00000281791,0,0,0,0,0
ENSG00000281790,0,2,0,0,0
ENSG00000276705,0,0,0,0,0
ENSG00000252986,0,0,1,0,0
ENSG00000281428,0,0,0,0,0
ENSG00000281096,0,0,0,0,0
ENSG00000277896,0,0,0,0,0
ENSG00000277898,0,0,0,0,0
ENSG00000277279,0,0,0,0,0
ENSG00000221474,0,0,0,0,0
ENSG00000275124,0,0,0,0,0
ENSG00000281653,0,0,0,1,1
ENSG00000265530,0,1,0,1,1
ENSG00000274298,0,0,0,0,0
ENSG00000277038,0,0,0,0,0
ENSG00000274745,0,0,0,0,0
ENSG00000280783,0,1,0,0,0
ENSG00000264021,0,0,0,0,0
ENSG00000276602,0,0,0,0,0
ENSG00000275912,0,0,0,0,0
ENSG00000275913,0,0,0,0,0
ENSG00000276606,0,0,0,0,0
ENSG00000221444,0,0,0,0,0
ENSG00000221447,0,0,0,0,0
ENSG00000221446,0,0,0,0,0
ENSG00000221449,0,0,0,0,0
ENSG00000221448,0,0,0,0,0
ENSG00000263395,0,0,0,0,0
ENSG00000263392,0,0,0,0,0
ENSG00000263391,0,0,0,0,0
ENSG00000238449,0,0,0,0,0
ENSG00000238448,0,0,0,0,0
ENSG00000238442,0,0,0,0,0
ENSG00000276129,0,0,0,0,0
ENSG00000281512,0,0,0,0,0
ENSG00000266612,0,0,0,0,0
ENSG00000266616,0,0,0,0,0
ENSG00000222939,0,0,0,0,0
ENSG00000281514,0,0,0,0,0
ENSG00000281517,11,10,10,17,12
ENSG00000276607,4,1,2,0,0
ENSG00000216205,0,0,1,0,0
ENSG00000281414,0,0,1,0,1
ENSG00000216206,0,0,0,0,0
ENSG00000228989,147,86,179,200,145
ENSG00000223030,0,0,0,0,0
ENSG00000277547,0,0,0,0,0
ENSG00000281061,1,1,0,2,2
ENSG00000281411,0,0,0,0,0
ENSG00000264517,0,0,0,0,0
ENSG00000281064,0,0,0,0,0
ENSG00000281066,0,0,0,0,0
ENSG00000281413,0,0,0,0,0
ENSG00000280637,0,2,0,3,1
ENSG00000276682,0,0,0,0,0
ENSG00000277663,0,0,0,0,0
ENSG00000277664,0,0,0,0,0
ENSG00000277665,3,1,0,4,1
ENSG00000281328,0,0,0,0,0
ENSG00000281329,0,0,0,0,0
ENSG00000257899,0,0,0,0,0
ENSG00000276133,0,0,0,0,0
ENSG00000274477,0,0,0,0,0
ENSG00000274479,0,0,0,0,0
ENSG00000263998,0,0,0,0,0
ENSG00000278669,0,0,0,0,0
ENSG00000278663,0,0,0,0,0
ENSG00000278660,1,2,0,0,0
ENSG00000281888,0,0,0,0,0
ENSG00000260929,0,0,2,7,4
ENSG00000274888,0,0,0,0,0
ENSG00000276954,0,0,0,0,0
ENSG00000174942,0,0,0,0,0
ENSG00000276338,0,0,0,0,0
ENSG00000277712,1,1,0,0,0
ENSG00000263663,0,1,0,1,0
ENSG00000273826,0,0,0,0,1
ENSG00000264109,0,0,0,0,0
ENSG00000275376,0,0,0,0,0
ENSG00000275375,0,0,0,0,0
ENSG00000275370,0,0,0,1,0
ENSG00000275378,0,0,0,0,0
ENSG00000222770,0,0,0,0,0
ENSG00000222776,0,0,0,0,0
ENSG00000266070,0,0,0,0,0
ENSG00000266077,0,0,0,0,0
ENSG00000266382,0,1,0,0,0
ENSG00000266384,0,0,0,0,0
ENSG00000221175,0,0,0,0,0
ENSG00000281129,0,0,0,0,0
ENSG00000281124,2,2,2,0,0
ENSG00000226786,0,1,0,7,0
ENSG00000275739,0,0,0,0,0
ENSG00000281698,0,0,0,3,0
ENSG00000262230,0,0,0,0,0
ENSG00000263721,0,0,0,0,0
ENSG00000252330,0,0,1,0,1
ENSG00000243500,0,0,0,0,0
ENSG00000266800,0,0,0,0,0
ENSG00000266804,0,0,0,4,0
ENSG00000281906,0,0,0,0,0
ENSG00000281905,0,0,0,0,0
ENSG00000250232,0,0,0,0,0
ENSG00000252215,0,0,0,0,0
ENSG00000198657,0,0,0,0,0
ENSG00000252958,0,0,0,0,0
ENSG00000281190,0,0,0,0,0
ENSG00000252694,0,0,0,0,0
ENSG00000277145,0,2,0,0,0
ENSG00000277148,0,0,0,0,0
ENSG00000207770,10,17,7,18,6
ENSG00000264935,0,0,0,0,0
ENSG00000276361,0,0,0,0,0
ENSG00000265600,0,0,0,2,0
ENSG00000274436,0,0,0,0,0
ENSG00000274435,0,0,0,0,0
ENSG00000277674,0,0,0,0,0
ENSG00000235565,45,16,76,170,124
ENSG00000263522,0,0,0,0,0
ENSG00000263525,0,0,0,0,0
ENSG00000221010,0,0,0,0,0
ENSG00000221018,0,0,0,0,0
ENSG00000221019,0,0,0,0,0
ENSG00000277082,0,0,0,0,0
ENSG00000281330,0,0,0,0,0
ENSG00000279868,0,0,0,0,0
ENSG00000278844,0,0,0,0,0
ENSG00000265615,0,0,0,0,0
ENSG00000273577,0,0,0,0,0
ENSG00000278536,0,0,0,0,0
ENSG00000222096,0,0,0,0,0
ENSG00000223322,0,2,0,1,0
ENSG00000275279,0,0,0,0,0
ENSG00000278534,0,0,0,0,0
ENSG00000275271,0,0,2,0,0
ENSG00000222631,0,0,0,0,0
ENSG00000277652,0,0,0,0,0
ENSG00000238385,0,0,0,0,0
ENSG00000280448,0,0,0,0,0
ENSG00000252901,0,0,0,0,0
ENSG00000266229,0,0,0,0,0
ENSG00000215954,1,0,0,1,0
ENSG00000215953,0,0,0,0,0
ENSG00000278471,0,0,0,0,0
ENSG00000264463,0,0,0,0,0
ENSG00000281713,0,0,0,0,0
ENSG00000281712,0,0,0,0,0
ENSG00000221756,0,0,0,0,0
ENSG00000265587,0,0,0,0,0
ENSG00000277805,0,0,0,0,0
ENSG00000273556,0,0,0,0,0
ENSG00000254414,5,0,4,4,0
ENSG00000254667,0,0,0,0,0
ENSG00000278335,0,0,0,0,0
ENSG00000225667,9,0,2,2,5
ENSG00000276506,0,0,0,0,0
ENSG00000241781,0,0,0,0,1
ENSG00000265827,0,0,0,0,0
ENSG00000221786,0,0,0,0,0
ENSG00000237374,0,0,0,0,0
ENSG00000277756,0,0,0,0,0
ENSG00000274217,0,0,0,0,0
ENSG00000223123,0,0,0,0,0
ENSG00000279624,0,0,2,0,0
ENSG00000265330,0,0,0,0,0
ENSG00000278575,0,0,0,0,0
ENSG00000264052,0,0,0,0,0
ENSG00000264055,0,0,0,0,0
ENSG00000263277,0,0,0,0,0
ENSG00000270010,2,0,7,0,4
ENSG00000275622,0,0,0,0,0
ENSG00000277284,0,0,0,0,0
ENSG00000269920,1,3,4,0,1
ENSG00000260758,0,0,0,0,0
ENSG00000176879,0,0,0,0,0
ENSG00000221221,0,0,0,0,0
ENSG00000221220,2,3,8,12,5
ENSG00000221225,0,0,0,0,0
ENSG00000280804,26,25,21,45,21
ENSG00000264839,0,0,0,0,0
ENSG00000274301,0,0,0,0,0
ENSG00000238997,0,0,1,0,0
ENSG00000251912,0,0,0,0,0
ENSG00000221530,0,0,0,1,0
ENSG00000275209,0,0,0,0,0
ENSG00000263204,0,0,0,0,0
ENSG00000203589,2,9,18,10,4
ENSG00000281755,0,0,0,0,0
ENSG00000281506,0,0,0,0,0
ENSG00000281504,0,0,0,0,0
ENSG00000221470,0,0,0,0,0
ENSG00000266418,0,0,0,0,0
ENSG00000168260,1,6,10,16,10
ENSG00000212007,0,0,0,0,0
ENSG00000212001,0,0,0,0,0
ENSG00000268525,0,0,0,0,0
ENSG00000277854,0,0,0,0,0
ENSG00000277857,0,0,0,0,0
ENSG00000278521,0,0,0,0,0
ENSG00000207834,0,0,0,0,0
ENSG00000207835,0,0,0,0,0
ENSG00000207836,0,0,0,0,0
ENSG00000207830,0,0,0,0,0
ENSG00000207832,0,0,0,0,0
ENSG00000207833,0,0,0,0,0
ENSG00000253486,0,0,0,0,0
ENSG00000252150,6,7,12,22,26
ENSG00000273652,0,0,0,0,0
ENSG00000278093,0,0,0,0,0
ENSG00000277951,0,0,0,0,0
ENSG00000278686,0,0,0,0,0
ENSG00000275044,0,0,0,0,0
ENSG00000274802,0,0,0,0,0
ENSG00000252059,0,0,0,0,0
ENSG00000274804,1,6,0,2,6
ENSG00000199727,0,0,0,0,0
ENSG00000276227,0,0,0,0,0
ENSG00000275042,0,0,0,0,0
ENSG00000278836,0,0,0,0,0
ENSG00000278835,0,0,0,0,0
ENSG00000278832,0,0,1,2,1
ENSG00000274027,0,0,0,0,0
ENSG00000224849,3,0,1,0,0
ENSG00000264576,0,0,0,0,0
ENSG00000275813,0,0,0,0,0
ENSG00000275817,0,0,0,0,0
ENSG00000221523,0,0,0,2,0
ENSG00000221521,1,2,4,0,7
ENSG00000221528,0,0,0,0,0
ENSG00000275883,0,0,0,0,0
ENSG00000275884,0,0,0,0,0
ENSG00000265225,0,0,0,0,0
ENSG00000265224,0,0,0,0,0
ENSG00000221386,0,0,0,0,0
ENSG00000221384,0,0,0,0,0
ENSG00000221382,0,0,0,0,0
ENSG00000221383,0,0,0,0,0
ENSG00000221380,0,0,0,0,0
ENSG00000266557,0,0,0,0,0
ENSG00000221388,0,0,0,0,0
ENSG00000221389,0,0,0,0,1
ENSG00000281451,0,0,0,0,0
ENSG00000266881,0,0,0,0,0
ENSG00000274753,0,0,0,0,0
ENSG00000274393,0,0,0,0,0
ENSG00000222121,2,0,1,0,0
ENSG00000222120,0,0,0,0,0
ENSG00000276321,0,0,0,0,0
ENSG00000265106,0,0,0,0,0
ENSG00000216011,0,0,0,0,0
ENSG00000216014,0,0,0,0,0
ENSG00000216017,0,0,0,0,0
ENSG00000274689,0,0,0,0,0
ENSG00000280574,0,0,0,0,0
ENSG00000280576,0,0,0,0,0
ENSG00000211544,0,0,0,0,0
ENSG00000264420,0,0,0,0,0
ENSG00000281262,0,0,0,0,0
ENSG00000276679,0,0,0,0,0
ENSG00000276671,0,0,0,0,0
ENSG00000226598,1,1,0,1,1
ENSG00000276201,0,0,0,0,0
ENSG00000277012,0,0,0,0,0
ENSG00000264878,2,6,8,18,12
ENSG00000280718,0,0,0,0,0
ENSG00000280715,0,0,0,0,0
ENSG00000280713,0,0,0,0,0
ENSG00000281474,0,0,0,0,0
ENSG00000264871,0,0,0,0,0
ENSG00000237647,0,0,0,0,2
ENSG00000275233,0,0,0,0,0
ENSG00000275235,0,0,0,0,0
ENSG00000265403,0,0,0,0,0
ENSG00000265404,0,0,0,0,0
ENSG00000276762,0,0,0,0,0
ENSG00000264439,0,0,0,0,0
ENSG00000264579,0,0,0,0,0
ENSG00000263805,0,0,0,0,0
ENSG00000263802,0,0,0,0,0
ENSG00000263808,0,0,0,0,0
ENSG00000280979,0,0,0,0,0
ENSG00000280970,0,0,0,0,0
ENSG00000275814,0,0,0,0,0
ENSG00000280977,0,0,0,0,0
ENSG00000260449,0,0,0,0,0
ENSG00000275702,0,0,0,0,0
ENSG00000221524,0,0,0,0,0
ENSG00000276589,0,0,0,0,0
ENSG00000281215,0,0,0,0,0
ENSG00000281218,0,0,0,0,0
ENSG00000276009,0,0,0,0,0
ENSG00000273743,0,0,0,0,0
ENSG00000265720,0,1,0,1,0
ENSG00000265722,0,1,0,0,0
ENSG00000270097,3,1,2,4,1
ENSG00000234113,0,1,0,0,0
ENSG00000266556,0,0,0,0,0
ENSG00000266552,0,0,0,0,0
ENSG00000266550,0,0,0,0,0
ENSG00000271876,0,0,2,0,0
ENSG00000277716,0,0,0,0,0
ENSG00000277714,0,0,0,0,0
ENSG00000238911,0,0,0,0,0
ENSG00000281138,0,0,0,0,0
ENSG00000281130,0,1,1,0,0
ENSG00000281257,0,0,0,0,0
ENSG00000281136,0,0,0,0,0
ENSG00000221804,0,0,0,0,0
ENSG00000221807,0,0,0,0,0
ENSG00000222570,0,0,1,1,0
ENSG00000277659,0,0,0,0,0
ENSG00000280324,0,0,0,0,0
ENSG00000280328,46,40,46,67,59
ENSG00000276558,1,0,2,0,0
ENSG00000266496,0,0,0,0,0
ENSG00000266493,0,2,0,1,0
ENSG00000266491,1,0,3,1,1
ENSG00000266499,0,0,0,0,0
ENSG00000212086,0,0,0,0,0
ENSG00000212085,0,0,0,0,0
ENSG00000212084,0,0,0,0,0
ENSG00000212089,0,0,0,1,0
ENSG00000221497,0,0,0,0,0
ENSG00000221495,0,0,0,0,0
ENSG00000221492,0,0,0,0,0
ENSG00000221499,0,0,0,0,0
