,13,16,15,18,17
TBC1D8B,9.35053,2.98521,2.78028,4.64275,4.05551
ADAT1,8.80159,30.7033,36.9398,13.0824,17.2997
LINC01794,0,0,0,0,0
ENSG00000235238,0,0.26926,1.24363,0.263969,0
PMPCA,14.6961,31.2188,41.6556,21.3425,22.1893
AMTN,0,0,0,0,0.0591561
BCKDHB,2.80498,5.92187,7.97422,2.65083,4.73704
FAM214A,4.79817,3.58047,5.37454,5.77048,6.50084
HNRNPA1P57,0,0,0,0,0
NTRK3-AS1,0,0,0,0,0
RP11-496I2.4,0,0,0,0,0
CTD-2058B24.3,0,0,0,0,0
RP4-668E10.2,0,0,0,0,0
CTD-2142D14.1,0,0,0,0,0
RP4-668E10.4,0,0,0.0518719,0,0
LINC00517,0,0,0,0.00883849,0
RP4-668E10.3,0,0,0,0,0
CYP2C8,0,0,0,0.0214814,0
FAM133A,11.1044,4.44355,6.29037,9.89076,2.10964
ENSG00000262139,0,0,0,0,0
CTA-345G4.1,0,0,0,0,0
RP13-359K18.1,0,0,0,0,0
RP5-906A24.2,9.86e-294,0,0,9.56e-162,3.31e-130
CTA-113A6.1,0,0,0,0,0
TTC6,0.0117116,0.0183654,0.150621,0.392899,0.0189939
CLSTN2,0,0,0,0,0
RP1-60G11.1,0,0,0,0,0
CEACAM18,0,0,0,0,0
NTRK3,0,0.00229046,0.178133,0,0.00134484
RP11-408E5.4,0,0,0,0,0
RP11-496I2.2,0,0,0,0,0
EDA2R,0,0,0,0,0
FSD1,0,0,0,0,0
RPL17P51,0,0,0,0,0
AC007322.3,0,0,0,0,0
MTND1P2,0,0,0,0,0
ENSG00000275920,0,0,0,0,0
LINC00332,0,0,0,0,0
MTCO1P8,0,0,0,0,0
MTND3P2,0,0,0,0,0
RP11-496I2.5,0.022524,0.043554,0.130892,0.0952188,0.0999339
RBPJ,116.076,86.7157,54.8654,83.5618,66.1897
RP11-196G11.1,0.000124318,0.055942,5.75e-11,0.0308299,0.000687892
RP11-165H4.2,0,0,0.0453736,0,0
RP11-847H18.3,0.2921,0,0.227656,0.4337,0.25798
RP11-321E8.4,0,0,0,0,0
MTND4LP2,0,0,0,0,0
ALG10,1.19525,1.65378,2.4046,0.907507,1.99054
ENSG00000274533,0,0,0,0,0
RP11-68L1.2,0,0,0,0,0
MTND4P2,0,0,0,0,0
ENSG00000206491,0,0,0,0,0
ENSG00000277068,0,0,0,0,0
MTND2P4,0,0,0,0,0
MTCO3P8,0,0,0,0,0
RP11-196G11.3,0.0361118,8.15e-104,0.0981352,0.133516,0.120041
MTATP6P18,0,0,0,0,0
PSPC1P1,0,0,0,0,0
ZNF646,2.72398,2.16907,2.44055,3.2374,4.14219
VN1R37P,0,0,0,0,0
ENSG00000280591,0,0,0,0,0
RP11-68L1.1,0,0,0,0,0
MTCO2P8,0,0,0,0,0
CLSTN2-AS1,0,0,0,0,0
GUSBP6,0,0,0,0,0
ENSG00000280691,0,0,0,0,0
ZNF835,0,0,0,0,0
ENSG00000277291,0,0,0,0,0
RP11-457K10.1,0,0,0,0,0
RBMY1E,0,0,0,0,0
DIMT1P1,0,0,0,0,0
RP11-408E5.5,0,0,0,0,0
RP11-644F5.12,0,0,0,0,0
CTD-2353N24.1,0,0,0,0,0
VKORC1,63.3043,56.9698,58.186,86.2465,87.484
ENSG00000281645,0,0,0,0,0
AC007228.5,0,0,0,0,0
GABARAPL2,36.4916,49.4996,52.3219,42.9268,45.5451
AC007228.9,0.308547,0.0624881,0.278312,0.451282,0.166319
RNASE1,0,0,0.947841,0,0
TCF7L1-IT1,0,0,0,0,0
TRIM23,9.01993,8.41172,8.96248,6.35648,8.35118
TCF7L1,0.127033,0.662031,0.716202,0.57882,0.181567
ANKRD20A5P,7.34691,7.69603,3.16891,5.65143,17.0871
PCSK9,28.2052,11.3892,24.3508,43.542,37.8583
RP11-847H18.2,3.03e-07,0.0298923,1.26e-39,1.53e-07,3.1e-14
ENSG00000277949,0,0,0,0,0
CLDN2,0.452069,1.9103,1.34897,0.160059,5.7399
RP11-49I11.1,0.61362,0.572408,0.870405,1.33605,0.727066
MTMR14,22.3504,23.1476,20.1702,17.6298,18.8464
RP11-490B18.6,0.41062,0,0.3742,0.557444,0.641614
ENSG00000281733,0,0,0,0,0
SLC39A6,23.481,49.643,39.5787,28.2038,33.7579
CD4,0.00928166,0,0,0,0
ENSG00000280980,0,0,0,0,0
RP11-235P11.1,0,0,0.183781,0,0
MORC4,35.3913,22.1637,37.6489,14.2741,86.4337
AC004920.2,0,0,0,0,0
ODF2L,28.3995,37.158,37.9984,35.4803,40.4431
FOXA1,0.0117353,0.0315822,0.0152232,0.443754,0.0108589
BMS1P17,0,0,0,0,0
MTDHP2,0,0,0,0,0
BNIP3P28,0,0,0,0,0
PRSS53,0.429674,0.233717,0.342203,0.459756,0.805428
AC003973.3,0,0,0,0,0
CTD-2058B24.2,0,0,0,0.0766131,0
RP11-757O6.6,0.252795,0.481616,0.557984,0,0.288402
DUXAP10,0,0,0.426523,0.0508796,0.0540685
ZNF208,0,0,0,0.0684356,0
AC093162.3,0,0,0,0,0
CYP4F35P,0.450503,0.26261,0.210989,1.95602,1.2654
ENSG00000277709,0,0,0,0,0
SLC15A2,0.555896,0.227916,0.0939882,0.0262448,0.0340473
RP11-157L3.12,0,0,0,0,0
RHOT1P1,0.448456,0.961026,1.15791,1.94536,2.36527
ENSG00000185507,7.35573,0.822238,2.73969,5.61689,4.33393
MRPL3P1,0,0.0212707,0,0.022435,0.0531951
ANKRD26P3,0,0,0,0,0
CH17-12M21.1,0,0,0,0,0
SERPINA3,1.1766,0.0859122,0,0.592688,0.108855
HCN2,0.0876672,0.103848,0.0576375,0.329302,0.152988
RP11-227G15.9,0,0,0,0.0766234,0
ENSG00000275921,0,0,0,0,0
ENSG00000281783,0,0,0,0,0
LDHAP3,0,0.0903792,0.0632671,0.0223884,0.0266086
PSMD11,63.0208,97.4518,84.3905,68.8743,58.2024
WBP1L,9.06953,10.8968,9.16792,9.51427,12.3365
AC009413.2,0,0,0.167844,0,0
ENSG00000281240,0,0,0,0,0
LINC01913,0.0696513,0,0,0,0.0136041
BTN3A1,16.9664,9.17671,9.4983,8.32441,12.485
MRPL51P2,0,0,0,0,0
ELP2,23.6092,26.3608,25.8068,27.2017,21.8469
AC005559.3,0,0,0,0,0
RPLP0P11,0,0,0,0,0
RPL7P17,0,0.0906254,0,0.0493727,0
LINC01914,0,0,0,0.0432448,0
ENSG00000275428,0,0,0,0,0
RP11-1E1.2,0,0,0,0,0
FRGCA,0,0,0,0,0
CTB-54O9.9,0.100683,0.0601674,0.395273,0.107501,0
SDCCAG3,35.4282,56.8424,51.7014,63.9159,44.7939
AC003973.4,0,0,0,0,0
AP001631.10,0,0,0,0,0
ESYT3,0.0177002,0.493412,0.712034,0.054126,0.575359
SERPINA5,0.217159,0.155668,0.0484951,0.319782,0.0114829
ENSG00000274146,0,0,0,0,0
DUS3L,10.1798,4.83952,6.22214,9.41611,6.77391
COBL,0.0148378,0.360983,1.65833,0.00463467,0.560343
NLN,16.2396,21.0211,20.2887,18.0644,17.6403
DDX1,31.1962,61.1825,57.668,29.8159,38.0994
C2orf91,0,0,0,0,0
ENSG00000281553,0,0,0,0,0
CD274,47.275,20.9073,14.9848,35.8045,21.248
ENSG00000280686,0,0,0,0,0
FAHD2A,3.01431,4.99717,8.72642,5.87897,5.09146
LINC00421,0,0,0,0,0
ENSG00000276468,0,0,0,0,0
OR5AH1P,0,0,0,0,0
SNHG15,10.1392,21.7199,22.0536,13.5537,7.41201
ACOXL-AS1,0.0123806,0.357496,0.0806775,0,0.0184088
FAM58DP,0,0,0,0,0
RPL5P9,0.0628808,0,0.152314,0.0828287,0.0466969
ZIM2,0,0,0,0,0
PARP4P2,0,0,0,0.00885503,0
RP11-10I6.2,0,0,0,0,0
ACOXL,0.33698,0.175682,0.901953,0.0438669,0.528818
SSR4,66.0989,46.3357,39.0142,44.5118,34.0951
MAPK4,0,0,0,0,0
ABC14-864958H18.2,0,0,0,0,0
ENSG00000227993,0,0,0,0,0
RP11-762I7.5,0.97905,0.311943,8.45e-07,0.760413,0.453651
ENSG00000281848,0,0,0,0,0
ATP1B4,0,0,0,0,0
RP11-159F24.2,0,0,0,0,0
RHD,0.0123292,0.0487626,0.0559107,0.0851905,0.025614
RP11-227G15.12,0.0436865,0.0340904,0.037355,0.0681707,0.0480191
RP11-227G15.6,0,0,0,0,0
GAPDHP68,0,0,0,0,0
ENSG00000276875,0,0,0,0,0
TMEM198B,1.87905,1.02317,1.60431,1.80889,1.57761
SARDH,1.15593,4.62335,5.80908,1.24633,4.17549
RASA4CP,0.111572,0.0593264,0.0340538,0.173643,0.18392
AC013480.2,0,0,0,0,0
RP11-670N15.1,0,0,0,0,0
FUT8-AS1,0.0293625,0.11466,0.262154,0.127419,0.175572
EIF1AXP2,0,0,0,0,0
RPL21P8,0,0,0,0,0
LINC00957,0.3254,0.14993,0.215237,0.79054,0.561915
NELL1,0,0,0,0,0
SIGLEC12,0,0,0,0,0
RP11-687F6.5,0,0,0.0139813,0,0.0507677
ZSCAN12,2.22834,3.40247,3.00605,2.31118,1.66421
XPC,7.12158,4.163,5.80685,4.8262,5.73731
CRYAA,0,0,0,0,0
ARF4P2,0,0,0,0,0.0766937
ENSG00000227526,0,0,0,0,0
ORMDL1,33.4668,54.4042,43.2065,28.335,41.7609
CTC-312O10.3,0,0,0,0,0
CTC-312O10.2,0,0,0,0,0
PRR22,0.0227904,0.0796223,0.0791273,0.0657516,0.137724
RP11-519C12.1,0,0,0,0,0
SGTB,7.72224,10.4324,7.89717,6.22927,8.15097
CTD-2013N17.6,0.306187,0.146095,0.109204,0.24604,0.198339
ZSCAN23,0.392103,0.255396,0.353401,0.119109,0.0446348
RP6-22P16.1,0,0,0,0,0
LLGL1,4.18964,5.07984,7.67843,5.40383,5.58272
LINC02019,1.40049,0.738427,0.31585,1.85723,1.17724
RP11-157L3.11,0,0,0,0,0
RP11-674P19.2,0,0,0,0,0
RP11-34H11.6,0,0,0,0,0
AC009238.6,0,0,0,0,0
RP11-17E3.1,0,0,0,0,0
RP11-292F9.1,0.0357684,0,0,0,0
RP11-986E7.7,4.51e-07,0.0754118,0,0.000289978,0.000113294
ENSG00000227751,119.069,103.174,117.643,70.2152,64.4566
CTD-2135J3.4,4.83e-102,2.32e-13,5.59e-10,7.29e-68,2.18e-07
PTPDC1,7.05397,9.49984,7.60319,6.58333,7.12553
MINK1,25.047,23.743,22.7147,35.5977,41.8001
SERPINA4,0,0,0,0,0
ENSG00000179051,25.3119,28.4091,35.7896,20.4131,23.3729
MSMB,0.37255,0.286702,0.19775,0,0
SOX7,0.0223093,0.198825,0.151047,0.112721,0.0644543
RP11-19N8.3,0,0,0,0,0
PEG3,0,0,0,0,0
HERC2P8,0,0,0,0,0
CCL28,1.64385,2.16054,3.67719,2.76006,3.60311
C2CD2,5.25734,6.87525,6.18183,4.74019,5.59106
ENSG00000276209,0,0,0,0,0
ENSG00000167393,3.0079,6.21566,4.25126,3.25698,7.58347
PINX1,3.77242,7.58982,8.15644,3.235,4.23613
MMP19,2.09042,1.65552,3.78668,1.22291,2.97887
ENSG00000275659,0,0,0,0,0
GRAMD4P3,0,0,0,0,0
CLEC10A,0,0,0,0,0
RPL23AP61,0,0,0,0,0
ENSG00000277076,0,0,0,0,0
ENSG00000274827,0,0,0,0,0
RP4-715N11.2,0,0,0,0,0
AF038458.3,0,0,0,0,0
AF038458.4,0,0,0,0,0
RP11-385E5.5,0,0,0,0,0.030523
AC096553.5,0,0,0,0,0
RP11-19N8.4,0,0,0,0,0
CEP135,4.0221,6.77614,6.838,5.48267,5.53267
SLC25A15P2,0,0,0,0,0
AC060834.2,0,0,0,0,0
AK4P6,0,0,0,0,0
RP11-164C1.2,0,0,0,0,0
RPL35P4,0,0,0,0,0
RP11-13L2.1,0,0,0,0,0
PROX2,0.0092095,0.00666244,0.0189907,0.0203726,0.0475126
ENSG00000277078,0,0,0,0,0
RNF20,14.8021,22.1107,20.9163,20.6146,28.885
RP13-213K19.1,0,0,0,0,0
GU182343.7,0,0,0,0,0
RP11-161N3.3,0,0,0,0,0
RP11-543H23.1,0,0,0,0,0
ENSG00000276044,0,0,0,0,0
FAM120C,1.08456,2.70039,3.06824,2.28472,2.88088
RP11-465I4.3,0,0,0,0,0
RGP1,12.4811,10.2341,11.798,15.6627,14.9361
IDH3G,29.4779,18.7085,21.5324,20.3743,16.2601
FABP2,0,0,0,0,0
RP11-465I4.2,0,0,0,0,0
YLPM1,19.5012,24.2369,24.9228,19.9582,24.4404
TMEM208,9.90981,11.0234,14.2193,13.8845,9.78398
RP11-543H23.2,0,0,0,0,0
CD226,0.0173887,0.101464,0.109601,0.0548908,0.0283973
ENSG00000276371,0,0,0,0,0
POFUT2,43.2154,24.5736,19.1661,25.7737,23.2345
CTD-2135J3.3,0,1.03723,0,0,0.607367
CISD2,22.0235,30.3563,33.1592,20.5267,21.7161
PAICSP7,0,0,0,0,0
TMEM43,23.6127,35.8397,41.9404,32.8979,34.7594
RP3-483K16.4,0,0.173801,0,0,0
RPL31P28,0,0,0,0,0
CCNB1IP1P3,0,0,0,0,0
CCNL1,42.9644,30.3799,23.6952,39.7747,27.6027
GDF11,1.68015,1.83628,2.6953,3.00819,2.12772
MSMP,0.293117,1.41331,1.35498,0.00020416,1.65536
RPL7L1P2,0,0,0,0,0
PABPC1P7,0,0,0,0,0
RP11-298J23.5,0,0,0,0,0.130988
RP4-724E13.2,0,0,1.07e-200,0,0
RBM10,12.5966,13.13,16.2048,11.2392,11.6176
ACTR3BP4,0,0,0,0,0
CYCSP24,0.3042,0.694194,0,0.654129,0
ORMDL2,20.2918,23.169,24.3995,17.7884,19.5196
RP11-448N11.2,0,0,0,0,0
ENSG00000226494,0,0,0,0,0
RP11-112J3.15,4.85e-64,1.55e-24,3.23e-27,1.84e-117,2.4e-25
AF038458.5,0.115722,0,0,0,0
TFEB,2.35667,1.47042,0.886498,3.61756,1.32192
SLC9B1,5.75e-54,0.0606982,4.9e-66,0.192614,0.096527
ABC14-864958H18.1,0,0,0,0,0
COX11P1,0,0,0,0,0.0415172
SDHAF1,5.62324,5.35045,3.97565,5.62783,5.18829
FIGLA,0,0,0,0,0
CILP,0,0,0.00544944,0,0
OR2E1P,0,0,0,0,0
CTD-3073N11.7,0,0,0,0,0
CTB-31N19.5,0,0,0,0,0
ENSG00000281232,0,0,0,0,0
AMYP1,0,0,0,0,0
AC060834.3,0,0,0.0825353,0,0
ENSG00000281020,0,0,0,0,0
RP11-804H8.5,0,0,0,0,0
ENSG00000237071,0,0,0,0,0
DOCK3,0.0402302,1.57389,0.492974,1.69955,0.317136
RP11-203B7.2,0,0,0,0,0
PKDCC,0.0463075,0.716883,1.39422,1.33426,4.54851
RP11-762I7.4,0,0.106663,0,0.0568382,0
DOK6,0.329431,0.457285,0.0305198,0.261941,0.480542
CTB-31N19.4,0,0,0,0,0
SARNP,82.1141,54.6488,53.104,53.1952,75.9479
CTB-31N19.2,0,0,0.200153,0,0
SIGLEC27P,0,0,0,0,0
SLC7A5,34.0137,68.1336,86.4591,23.2563,29.1975
GS1-69O6.1,0,0,0,0,0
NKX2-4,0,0,0,0,0
AC006373.1,0,0,0,0,0
RP11-227D2.3,0,0,0,0,0
ZFYVE27,5.54371,5.94803,5.47535,5.59392,6.83815
RP11-203B7.1,0,0,0,0,0
ZIM2-AS1,0,0,0,0,0
POTEG,0,0,0,0,0
GRIN3A,0.0127237,0.00597209,0.00416062,0.0607073,0.0723246
MED28P6,0,0,0,0,0
ENSG00000276495,0,0,0,0,0
AC006115.6,0,0,0,0,0
CCNB1IP1P2,0,0,0,0,0
POLK,14.2258,16.1001,12.4897,9.77459,17.2495
SUV39H2,11.5605,27.5525,27.3982,16.8636,15.7033
WFDC8,0,0,0,0,0
CTD-3060P21.1,0.0089565,0.00784464,0,0.0229728,0.023875
ENSG00000231679,0,0,0,0,0
RP11-70F11.7,0,0,0,0,0
RP11-442H21.2,32.6692,76.1696,61.569,39.8306,64.3129
DDIT4,60.7148,50.2916,46.1141,38.2863,53.7958
RP11-70F11.2,0,0,0,0,0
AC016691.2,0,0,0,0,0
RAP1GAP2,2.50626,3.18581,1.52677,19.1179,0.428262
CTD-2553L13.10,0.620587,1.15661,0.635605,1.27452,1.69861
ZNF225,3.46933,2.06054,1.81389,2.50116,3.57738
PPP3R2,0,0,0,0,0.00806109
RP11-661G16.2,0,0,0,0,0
RP5-940J5.9,887.154,504.315,529.48,603.769,724.197
RP11-244H18.1,0,0,0,0,0
CTD-3035D6.1,0.131484,0.16375,0,0,0
LSM3,11.6427,13.4303,13.9281,9.0242,10.3991
RP11-1078H9.5,0,0,0,0,0
AGAP7P,0,0,0,0,0
RP11-628M2.1,0,0,0,0,0
GAPDH,2630.87,1522.35,1764,1777.58,2141.26
RP4-536B24.2,3.27e-203,7.35e-187,1.28e-190,6.99e-236,1.21e-202
ZNF143,35.6614,31.2938,28.25,42.8605,33.3848
DNAJC14,12.701,13.2488,13.2392,12.6997,15.4235
RP11-51I5.1,0,0,0,0,0
ENSG00000275887,0,0,0,0,0
DNAJB12,8.79748,14.8256,16.2984,11.5941,11.4141
ENSG00000281464,0,0,0,0,0
TMEM267,8.08861,10.881,8.93755,12.0327,8.3581
TTC7B,23.4579,31.5453,30.8911,33.3351,27.0482
AIF1L,2.30337,2.97581,11.2994,1.57213,4.13411
CH17-64J14.6,0,0,0,0,0
ZNF652P1,0,0,0,0,0
CH17-64J14.5,0,0,0,0,0
ENSG00000281782,0,0,0,0,0
ST13P14,0,0,0,0,0
AC007322.5,0,0,0,0,0
CH17-39B16.5,0,0,0,0,0
RP11-646D13.1,0,0,0,0,0
CH17-64J14.4,0,0,0,0,0
ENSG00000277354,0,0,0,0,0
RBMY2AP,0,0,0,0,0
ZNF224,11.485,8.54081,6.66823,10.8263,13.4777
AC093495.4,1.96355,2.89639,0.81708,2.32511,1.66941
HOXC11,0,0,0,0.0297,0
ANTXRLP1,0,0,0,0,0
AC007322.7,0,0,0,0,0
ENSG00000281360,0,0,0,0,0
RP11-218I21.2,0,0,0,0,0
CTD-2349P21.3,0.122675,0.312926,0.254902,0.132163,0.485718
VDAC1P12,0,0,0,0,0
LINC00322,0,0.100225,0,0,0
ENSG00000223654,0,0,0,0,0
HOTAIR,0,0,0,0,0
CTD-2349P21.10,0.883107,0,0.389218,0.308357,0
CTD-2349P21.7,0,0,0,0,0
CLDN7,15.9332,9.10064,17.0306,30.1156,16.5108
LINC01679,0,0,0,0,0
CTD-2349P21.9,0.740706,1.82383,2.64056,1.22894,1.29587
OFD1P8Y,0,0,0,0,0
SUZ12P1,4.43975,6.10436,7.74735,3.83733,4.07009
AP001046.6,0,0,0,0,0
RP11-434D12.1,0.163571,0.0719674,0.325965,0.218153,0.169968
LINC00334,0.0592315,0,0.0706841,0.24176,0
RP11-282M24.1,0,0,0,0,0
ENSG00000280611,0,0,0,0,0
FHL3,14.2938,11.4036,14.9615,15.5049,11.9323
ENSG00000280749,0,0,0,0,0
AC084219.4,1e-10,0.309276,0.365487,1.08564,0.51487
DCLRE1C,6.99822,48.3476,15.6359,13.898,16.0733
RP4-672N11.1,0,0,0,0,0
RP11-16D22.2,0,0,0,0.135237,0
ARRDC3-AS1,0.0533164,0.0779083,0.210694,0.0194568,0.149244
LINC01862,0,0,0,0,0
LINC00457,0,0,0,0,0
RP4-555D20.3,0,0,0.382779,0.220496,0.310274
ARRDC3,32.4119,23.6376,13.7766,19.0334,15.2864
TPTE2,0.0661757,0.0979632,0.0560429,0.0543851,0
RP11-266E6.3,0,0,0,0,0
C3orf35,0.349974,0.188237,0.226582,0.453048,0.385256
GAMTP2,0,0,0,0,0
RP4-555D20.4,0.955384,0.627782,1.08835,1.69737,2.07681
FTH1P21,0,0,0,0,0
HSFY5P,0,0,0,0,0
AC092566.1,0,0,0,0,0
RP11-448N11.3,0,0,0,0,0
AC002116.8,0.00648864,9.38e-27,1.58e-22,0.0045821,1.43e-05
RP11-703I16.1,0.510105,1.44571,1.05318,0.727155,0.247265
RP11-184C23.1,0,0,0,0,0
NDFIP2,41.6381,61.1546,67.7972,59.8614,78.2233
AC004535.2,0,0,0,0,0
AC009945.4,0,0,0,0,0
RP11-703I16.3,0,0,4.54027,0,0
RP4-555D20.1,1.87918,4.07727,8.10219,2.82369,8.25342
RP4-555D20.2,2.59276,5.13297,9.08388,3.87064,8.93258
FKBP1C,0.190181,0.407101,0.33282,0.214514,0.195911
ANTXRL,0.0139652,0,0,0,0
HSPA8P8,0.0644369,0.0652494,0.0604286,0,0.0747678
USP9YP17,0,0,0,0,0
RP11-171N4.1,0,0,0,0,0
SYNE4,0.366373,0.0500182,0.168163,0.259047,0.386976
AC093230.2,0,0,0,0,0
RP11-189E14.5,0,0,0,0,0
RP11-313F23.3,0,0,0,0,0
CTD-2349P21.5,0,0,0,0.0230208,0
RP11-703I16.2,0,0,0,0,0
ENSG00000198704,0,0,0,0,0
CTD-2349P21.12,0.419265,6.06e-49,0.237149,5.62e-263,0.160001
RP11-171N4.2,0,0,0,0,0
FAM166AP2,0,0,0,0,0
AP002414.1,0,0,0,0,0
CTD-2349P21.6,0,0,0,0,0
ACTL9,0,0,0,0,0
RP11-457K10.2,0,0,0,0.081628,0
CRLF3,0,0,0,0,0
RP11-307O13.1,0,0,0,0.0155369,0.0169398
RP11-1113L8.6,0,0,0,0,0
RP11-189E14.3,0,0,0,0,0
RP11-696F10.1,0,0,0,0,0
CDY12P,0,0,0,0,0
RPL23AP78,0,0,0,0,0
TUBB8P4,0,0,0,0,0
RP1-4G17.5,2.01e-70,7.18e-128,6.04e-65,1.05e-127,1.87e-97
LINC02179,0,0,0,0,0
CTD-2545G14.6,0.729607,0.851273,0.846842,1.75206,0.886732
RP11-171N4.3,0,0,0,0,0
RP11-1113L8.7,0,0,0,0,0
MTND1P14,0,0,0,0,0
RP11-815J4.7,0,0,0,0,0
ELP5,13.7711,23.5395,30.1299,24.8073,14.0911
TOPAZ1,0.00754987,0.00490302,0.00683725,0,0
ENSG00000224586,0,0,0,0,0
ELOCP15,0,0,0,0,0
ZNF181,1.51259,2.41617,3.02747,1.54831,2.58701
RP11-815J4.6,0.0250868,0.0186185,0.033203,0,0.0401209
ACSL3,61.8747,79.4221,98.402,95.5181,129.463
HMGN2P21,0,0,0,0,0
RP11-815J4.1,0,0,0,0,0
IP6K3,0,0,0,0,0.009803
PRY2,0,0,0,0,0
OR2Z1,0,0,0,0,0
CLEC4F,0,0.011951,0,0.0196738,0
AHCYL1,50.7369,49.6957,50.3583,54.3787,60.7949
CTD-2557P19.4,0,0,0,0,0
PYDC2,0,0,0,0,0
CNTNAP3B,1.45965,1.83227,1.09245,4.55578,0.954169
NDFIP2-AS1,0,0,0,0,0
AGA,15.5287,23.0932,14.1996,12.897,13.8886
RP11-197K6.1,0,0.220388,0.0506906,0,0.0456453
ENSG00000224200,0,0,0,0,0
RP11-815J4.5,0,0,0,0,0
ATP6V0CP1,0,0,0,0.046285,0.042726
RP11-655G22.2,0,0,0,0,0
ENSG00000232156,0,0,0,0,0
C17orf107,0.0495981,0.112067,0.107008,0.319463,0.280066
ALKBH6,7.30392,9.39383,6.55899,7.58322,12.7436
VRK3,22.1693,23.7872,21.2611,26.1298,25.9708
ENSG00000237634,0,0,0,0,0
ZCCHC12,0.0114774,0.00917437,0.053618,0,0.0199059
AC007395.4,0,0,0,0,0
CYCSP32,0,0,0,0,0
AC008278.3,0,0,0,0,0
CHRNE,0.0927431,0.040097,0.050204,0.229268,0.122506
TECR,143.132,144.36,234.799,161.425,139.982
STOM,14.69,11.4541,8.6334,13.5551,19.9066
ENSG00000233505,0,0,0,0,0
RPSAP32,0,0,0,0,0
UGGT1,11.9575,20.8768,17.5511,8.74706,14.7326
LINC01266,0,0,0,0,0
LINC01095,0,0,0,0,0
RP11-544M22.3,0,0,0,0,4.64172
DLGAP1,0.0142715,0.00528727,0,0.00531436,0.0057046
RP11-56H7.2,0,0,0,0,0
RP11-544M22.13,1.27583,1.07327,0.561209,1.77004,4.43692
AC007359.6,0,0,0,0,0
WFDC9,0,0,0,0,0
RP11-283I3.2,0,0,0,0,0
NEBL,0.321421,0.418782,0.758771,1.16803,3.4349
ENSG00000278855,0,0,0,0,0
FAIM2,0.166392,0,0,0,0
RP11-283I3.1,0,0,0,0,0
PDIA2,0,0,0,0,0
TTTY6B,0,0,0,0,0
RP11-661G16.1,0,0,0,0,0
RP11-1078H9.2,0,0,0,0,0
LINC01804,0,0,0,0,0
WFDC10A,0,0,0,0,0
SLC6A12,0.142657,0.0466448,0.587389,0.0700019,0.295638
AMY1C,0,0,0,0,0
MFSD10,18.7897,11.7591,11.119,31.1975,25.2366
FGF23,0,0,0,0,0
GHRH,0.0776744,0,0,0,0
TTTY1,0,0,0,0,0
ENSG00000227380,0,0,0,0,0
RP11-295H24.3,0,0.0419153,0,0,0
RP11-616M22.12,0,0,0,0,0
RP11-313F23.4,0,0,0,0,0
TTTY2,0,0,0,0,0
RP5-984P4.1,0.190252,0,0,0,0
ENSG00000239940,0,0,0,0,0
DUX4L27,0,0,0.0316046,0,0
RP11-325E5.4,0,0,0,0,0
HMGA1P2,8.50288,3.82918,2.51554,7.34338,3.13932
RP5-984P4.6,0,0,0,0,0
GSTM3P1,0,0,0,0,0
RP11-97C18.1,0,0,0,0,0
COPS2,50.2817,74.8458,59.6936,68.8015,70.3361
PLUT,0,0,0,0,0
F11R,23.6327,18.7043,25.6018,25.9888,26.9283
RP3-380C13.2,0,0,0,0,0
RP11-162D16.2,0,0,0,0,0
PDX1,0,0,0,0,0
COX6CP7,0,0,0,0,0
RP11-34D15.2,0,0,0,0,0
LARP4B,26.99,35.1232,33.1361,32.3229,38.2659
CACNA1H,0,0,0.00616736,0,0.00346666
LINC01285,0,0.0438317,0,0,0
KLHL2P1,0.458459,0.187652,0.636114,0.202203,0.11434
GGTA1P,0,0,0,0,0
AC097461.4,0.140572,0.0787975,0,0.0904784,0.599624
ATG12P2,0,0,0.33576,0.146685,0
CALM1P1,0,0,0,0,0.159136
AC083949.1,0,0,0,0,0
RP4-562J12.1,0,0,0,0,0
RP11-157B13.14,0,0,0,0,0
SDHDP1,0,0,0,0,0
SPTLC1P3,0,0,0,0,0
AJ239321.3,0,0,0,0,0
RP11-548H18.2,0.0238253,0.110641,0.275397,0.0842136,0.0554462
ANKRD62,0,0,0.0245325,0.00907729,0
C5orf34,4.31712,6.39161,5.92668,6.46829,5.56793
RP11-471G13.2,0,0,0,0,0
EML4,23.6364,27.3151,26.9839,23.7252,27.6902
RP11-171N4.4,0,0,0,0,0
NKX2-2-AS1,0,0,0,0,0
HNRNPDLP3,0,0,0,0,0
NKX2-2,0,0,0,0,0
HNRNPDLP1,0,0,0,0.0644689,0.0750878
RP1-127M18.1,0,0,0,0,0
GPM6B,0.0369444,0.13534,0.375825,0.0458949,0.144725
CXorf40B,11.7127,9.82281,7.49957,10.0129,7.73895
NDUFB11,15.5544,32.9502,36.5241,24.081,21.8734
ENSG00000274875,0,0,0,0,0
RP11-364B6.2,0,0,0,1.8e-06,0
FGF7P2,0,0,0,0,0
RP11-33B1.4,0.191518,0.193845,0.0364974,0.191752,0.252224
RP11-331H13.1,0,0,0,0,0
FTLP17,0,0,0,0,0
RP5-984P4.4,0,0,0,0,0
ENSG00000280501,0,0,0,0,0
EEF1A1P19,0.564699,0.382284,0.524469,0.651147,0.661314
RP11-159F24.3,8.63e-148,1.12e-126,0.60392,0.811755,0.871671
AC113608.1,0,0,0,0,0
CTD-2302A16.2,0,0,0,0,0
RP11-324O2.3,1.64719,0.616047,0.584949,0.976244,0.774108
